"title","url","stars","name","reviewUrl","text"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Thank you Alex and staff who made a me feel so welcome…..a wonderful night for a solo traveller. Highly recommended"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"This is a must do if in Darwin.The boat ,the crew .the food and the trip are all magnificent"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"This cruise was amazing. Such good service and great value. Thank yoi"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Best 3 hours in Darwin
Bubbles , food , nice people"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"An Amazing evening on Sail Darwin sunset cruise.  Couldn't recommend it more highly.  The staff were fantastic providing endless food and drink.  A very relaxing evening and would certainly do it again whenever I was in Darwin."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Amazing! The whole evening was brilliant, the food the staff and the harbour views."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"What a wonderful 3 hours on the water. The weather was ideal with a great sunset. Josh the skipper was most friendly and the food and drink just kept coming! Thanks to all."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"What an amazing evening. Staff were exceptional. Very friendly, kept the food and drinks flowing. Nothing too much trouble. Food was delicious and plenty to eat. The cruise was so relaxing and enjoyable. Sunset amazing. Highly recommend."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Monday night dinner cruise aboard Sundancer,, what a great experience! lots of fun, great atmosphere, and staff were magic, 10/10! Food was great, drinks were always full! would highly recommended! The highlight of our Darwin experience!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"If you are woneting which cruise to pick, THIS IS THE ONE! Amazing experience & value for money. Cheerful staff, confident captain, a michelin star chef… all in 1 place! Girls serving drinks and food were very friendly, bubbly & constantly on the ball serving non-stop as much as you want. Chef was catering for every dietary requirement absolutely beautiful food. It was finger licking delicious. Captain took us to the croc trap & made sure we could have a good peek inside. Even though the moon turned out to be more glamourous than the sun (clouds got in the way at the worst possible time 😂) it was a brilliant, fun experience worth every penny. We will definitely be back on board! Thank you Sail Darwin!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"A wonderful evening and sunset tour. We enjoyed it very much. Great thanks to Skipper and team for the perfect service and wonderful tapas dinner!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Such a relaxing night and we were spoiled with great food, drinks and service.  A wonderful night and well worth the price.  Highly recommend!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Sail Darwin on the Sundancer catamaran was a wonderful evening - the sparkling wine was beautiful, the range of food was delicious and seemed to just keep coming round. Yet I didn't feel like I'd overeaten! The weather was perfect and the scenery stunning and ever-changing. The sunset was beautiful with plenty of time to take photos and enjoy the colours. I don't think I could have enjoyed the cruise more, thank you!!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Went on the sunset cruise with my family, it was phenomenal, my 15yr old daughter also loved it, loved the food, the eclectic range of music, something to suit everybody"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","1",,,
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","1",,,
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Brilliant experience. Free flow bubbles (and I mean free flow!), great food (the zucchini and halloumi snack was a masterpiece), great company on board, experienced skipper and crew and, to top it off, a wonderful sunset (with a switched on skipper who did a few 360s to make sure we all saw it at its best post-sunset as we motored home) made this a first class experience. Thank you Sail Darwin!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Captain Alex and the team will certainly make your night a memorable one! Loved every minute, and the sunset itself was stunning as well.

The hospitality was incredible, the girls working on the boat made every effort to ensure everyone had everything they could need! I don’t think my glass ever reached empty 😂
They were also accommodating with food intolerances, when I let them know in advance. Highly recommend if you’re in Darwin!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Fantastic experience. My husband and I enjoyed every minute. Great food and drinks. Staff were friendly and efficient. Magic to be out on the water relaxing and enjoying the surrounds and sunset. Thank you for a wonderful evening in Darwin.
Cheers"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Absolutely beautiful. We were made to feel very welcome and comfortable. Stunning views, nice nibbles and bottomless sparkling is true! Even got to pat the sea dog! Thank you for a great evening."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Absolutely fantastic cruise. One of the best in Australia. Fantastic food, vessel, music, all the sparkling wine you can drink, beautiful sunset, fantastic skipper. Great value for money. A must do when visiting Darwin!!!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Cannot recommend this highly enough! Great cruise, excellent crew, Awesome food (and plenty of it) I'll do this again when next in Darwin"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Best thing to do in Darwin. Awesome crew, endless booze, and good food."
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"What an amazing experience my son and I had last night!!! Professional and lovely staff, the food was delicious and more than enough!!"
"Sail Darwin!","https://www.google.com/maps/search/?api=1&query=Sail%20Darwin!&query_place_id=ChIJwzb0UZCRwCwRNqMdvx7l45o","5",,,"Weather started off rough and wet but the experience of our skipper told us it would clear be and a spectacular sunset and it definitely was! Good food, wine and company. Too bad for those who decided to have a go at the crew and not get onboard. They missed out big time!"
